START
37.609833,-39.663898,0
36.853206,-39.663898,8
36.09658,-39.663898,72
35.339953,-40.420524,88
34.583327,-41.177151,96
33.8267,-41.177151,112
33.070074,-41.933777,120
32.313447,-42.690404,128
30.800194,-42.690404,144
30.043568,-43.44703,152
29.286941,-43.44703,160
27.773688,-43.44703,168
27.017062,-44.203657,184
26.260435,-44.203657,192
24.747182,-44.960283,200
23.990556,-44.960283,225
23.233929,-44.960283,232
22.477303,-44.960283,240
21.720676,-44.203657,248
20.96405,-44.203657,264
20.96405,-43.44703,272
20.207423,-43.44703,280
19.450797,-43.44703,304
19.450797,-42.690404,312
18.69417,-42.690404,320
18.69417,-41.933777,336
17.937544,-41.933777,344
17.937544,-41.177151,352
17.937544,-40.420524,376
17.937544,-39.663898,385
17.937544,-38.907271,392
18.69417,-38.150645,400
18.69417,-37.394018,416
19.450797,-36.637392,424
20.207423,-35.880765,433
20.96405,-35.124139,449
21.720676,-34.367512,456
22.477303,-33.610886,464
22.477303,-32.854259,472
23.233929,-32.854259,488
23.990556,-32.097633,497
24.747182,-32.097633,504
24.747182,-31.341006,512
25.503809,-31.341006,528
26.260435,-30.58438,536
27.017062,-30.58438,545
27.773688,-30.58438,560
28.530315,-29.827753,568
29.286941,-29.827753,576
30.043568,-29.827753,600
30.800194,-30.58438,624
31.556821,-30.58438,640
32.313447,-31.341006,648
33.070074,-32.097633,656
33.8267,-32.097633,664
33.8267,-32.854259,680
34.583327,-33.610886,688
34.583327,-34.367512,697
35.339953,-35.124139,712
36.09658,-35.880765,720
36.09658,-36.637392,728
36.09658,-37.394018,736
36.853206,-38.150645,752
36.853206,-38.907271,760
36.853206,-39.663898,792
36.853206,-40.420524,808
36.853206,-41.177151,816
37.609833,-41.177151,832
37.609833,-41.933777,840
37.609833,-42.690404,873
37.609833,-43.44703,888
37.609833,-44.203657,912
37.609833,-44.960283,945
37.609833,-45.71691,960
37.609833,-46.473536,1025
37.609833,-47.230163,1056
36.853206,-47.230163,1080
36.853206,-47.986789,1096
36.853206,-48.743416,1176
36.09658,-48.743416,1192
36.09658,-49.500042,1208
35.339953,-50.256669,1224
34.583327,-50.256669,1248
34.583327,-51.013295,1264
33.8267,-51.013295,1296
33.8267,-51.769922,1320
33.8267,-52.526548,1337
33.070074,-53.283175,1360
32.313447,-53.283175,1376
32.313447,-54.039801,1393
