START
12.418972,-17.790212,0
13.258893,-17.790212,167
14.938735,-17.790212,175
15.778656,-17.790212,183
17.458498,-17.790212,200
18.298419,-17.790212,207
19.13834,-17.790212,215
19.978261,-17.790212,231
20.818182,-17.790212,255
21.658103,-17.790212,271
22.498024,-17.790212,295
23.337945,-17.790212,311
24.177866,-17.790212,319
25.017787,-17.790212,343
25.857708,-17.790212,359
26.697628,-17.790212,375
27.537549,-17.790212,384
28.37747,-17.790212,487
28.37747,-19.470054,687
27.537549,-20.309975,711
26.697628,-20.309975,727
26.697628,-21.149896,735
25.857708,-21.989817,751
25.857708,-22.829738,767
25.017787,-22.829738,791
25.017787,-23.669659,807
24.177866,-24.50958,824
24.177866,-25.349501,839
24.177866,-26.189422,863
23.337945,-27.029343,888
23.337945,-27.869264,919
22.498024,-28.709185,944
22.498024,-29.549106,976
22.498024,-30.389026,1000
21.658103,-30.389026,1016
21.658103,-31.228947,1056
20.818182,-32.068868,1063
20.818182,-32.908789,1096
20.818182,-33.74871,1128
20.818182,-34.588631,1144
19.978261,-34.588631,1160
19.978261,-35.428552,1224
20.818182,-35.428552,1672
21.658103,-35.428552,1680
22.498024,-35.428552,1696
23.337945,-35.428552,1704
24.177866,-35.428552,1712
25.017787,-35.428552,1728
25.857708,-35.428552,1744
26.697628,-35.428552,1752
27.537549,-35.428552,1760
28.37747,-35.428552,1768
34.256917,-37.108394,1776
35.936759,-37.108394,1784
37.616601,-37.948315,1792
40.136364,-37.948315,1800
40.976285,-37.948315,1808
42.656126,-37.948315,1816
41.816206,-38.788236,2256
41.816206,-39.628157,2264
40.976285,-39.628157,2272
40.976285,-40.468078,2280
40.976285,-41.307999,2312
40.136364,-41.307999,2320
40.136364,-42.14792,2328
40.136364,-42.987841,2376
39.296443,-42.987841,2384
39.296443,-43.827762,2408
38.456522,-43.827762,2424
38.456522,-44.667683,2440
38.456522,-45.507604,2448
37.616601,-45.507604,2456
37.616601,-46.347524,2472
37.616601,-47.187445,2496
36.77668,-48.027366,2504
35.936759,-48.027366,2512
35.936759,-48.867287,2536
35.096838,-48.867287,2544
35.096838,-49.707208,2552
34.256917,-50.547129,2568
34.256917,-51.38705,2576
34.256917,-52.226971,2592
33.416996,-52.226971,2600
33.416996,-53.906813,2616
32.577075,-53.906813,2624
32.577075,-54.746734,2632
32.577075,-55.586655,2648
31.737154,-56.426576,2656
31.737154,-57.266497,2672
31.737154,-58.106418,2696
30.897233,-58.106418,2712
30.897233,-58.946339,2720
30.897233,-59.78626,2744
30.057312,-59.78626,2752
30.057312,-60.626181,2768
30.057312,-61.466102,2792
30.057312,-62.306023,2808
30.057312,-63.145943,2832
30.057312,-63.985864,2848
30.057312,-64.825785,2864
30.057312,-65.665706,2872
30.057312,-66.505627,2880
30.057312,-68.185469,2897
30.057312,-69.02539,2904
