START
52.254717,-22.827309,0
51.254717,-22.827309,80
51.254717,-23.827309,88
50.254717,-24.827309,96
50.254717,-25.827309,104
49.254717,-27.827309,112
49.254717,-28.827309,120
49.254717,-29.827309,128
49.254717,-30.827309,136
49.254717,-31.827309,144
48.254717,-31.827309,152
48.254717,-32.827309,168
48.254717,-33.827309,184
48.254717,-34.827309,200
49.254717,-35.827309,208
49.254717,-36.827309,216
49.254717,-37.827309,232
49.254717,-38.827309,256
49.254717,-39.827309,264
49.254717,-40.827309,280
49.254717,-41.827309,296
49.254717,-42.827309,312
49.254717,-43.827309,328
49.254717,-44.827309,336
49.254717,-45.827309,344
49.254717,-47.827309,352
49.254717,-48.827309,360
49.254717,-49.827309,368
49.254717,-50.827309,376
49.254717,-52.827309,384
49.254717,-54.827309,392
49.254717,-56.827309,408
49.254717,-57.827309,416
49.254717,-58.827309,433
49.254717,-59.827309,440
49.254717,-60.827309,448
49.254717,-61.827309,464
49.254717,-62.827309,472
49.254717,-63.827309,480
49.254717,-64.827309,488
49.254717,-65.827309,496
49.254717,-67.827309,504
49.254717,-69.827309,512
49.254717,-71.827309,528
49.254717,-72.827309,544
49.254717,-73.827309,568
48.254717,-73.827309,576
48.254717,-74.827309,600
48.254717,-75.827309,608
BREAK
30.254717,-32.827309,1504
32.254717,-34.827309,1664
34.254717,-35.827309,1672
35.254717,-36.827309,1688
36.254717,-37.827309,1696
37.254717,-37.827309,1712
37.254717,-38.827309,1720
38.254717,-38.827309,1736
38.254717,-40.827309,1744
39.254717,-40.827309,1752
41.254717,-41.827309,1760
42.254717,-43.827309,1768
44.254717,-45.827309,1775
44.254717,-46.827309,1784
45.254717,-46.827309,1792
46.254717,-47.827309,1800
47.254717,-48.827309,1808
46.254717,-48.827309,1816
46.254717,-49.827309,1824
47.254717,-49.827309,1832
48.254717,-49.827309,1840
49.254717,-49.827309,1856
48.254717,-49.827309,1864
48.254717,-50.827309,1880
48.254717,-51.827309,1888
49.254717,-51.827309,1904
50.254717,-51.827309,1912
52.254717,-52.827309,1920
54.254717,-53.827309,1928
55.254717,-53.827309,1944
56.254717,-53.827309,1952
57.254717,-55.827309,1960
58.254717,-55.827309,1968
58.254717,-56.827309,1976
59.254717,-56.827309,2000
61.254717,-58.827309,2008
62.254717,-58.827309,2032
63.254717,-58.827309,2040
63.254717,-59.827309,2048
64.254717,-60.827309,2064
65.254717,-60.827309,2080
66.254717,-60.827309,2088
67.254717,-60.827309,2104
66.254717,-60.827309,2112
65.254717,-60.827309,2136
68.254717,-61.827309,2392
68.254717,-62.827309,2400
69.254717,-63.827309,2416
70.254717,-62.827309,2434
71.254717,-62.827309,2784
73.254717,-63.827309,2792
74.254717,-65.827309,2800
75.254717,-65.827309,2808
76.254717,-67.827309,2816
76.254717,-68.827309,2824
77.254717,-68.827309,2840
78.254717,-68.827309,2848
79.254717,-69.827309,2856
79.254717,-70.827309,2864
78.254717,-70.827309,3008
BREAK
65.254717,-35.827309,4480
63.254717,-35.827309,4624
62.254717,-35.827309,4632
60.254717,-36.827309,4648
59.254717,-38.827309,4656
58.254717,-39.827309,4664
58.254717,-40.827309,4720
58.254717,-39.827309,4728
57.254717,-39.827309,4736
57.254717,-38.827309,4744
56.254717,-38.827309,4752
56.254717,-39.827309,4768
55.254717,-40.827309,4776
54.254717,-40.827309,4784
53.254717,-41.827309,4800
53.254717,-42.827309,4808
52.254717,-43.827309,4816
51.254717,-43.827309,4824
50.254717,-44.827309,4832
50.254717,-45.827309,4840
48.254717,-45.827309,4856
47.254717,-46.827309,4864
47.254717,-47.827309,4872
46.254717,-48.827309,4880
45.254717,-48.827309,4888
45.254717,-49.827309,4896
44.254717,-50.827309,4905
43.254717,-50.827309,4920
42.254717,-51.827309,4928
42.254717,-52.827309,4960
42.254717,-53.827309,4968
41.254717,-53.827309,4992
40.254717,-54.827309,5008
40.254717,-55.827309,5016
39.254717,-55.827309,5040
39.254717,-56.827309,5056
39.254717,-57.827309,5072
38.254717,-57.827309,5096
37.254717,-57.827309,5128
36.254717,-57.827309,5152
35.254717,-58.827309,5248
34.254717,-59.827309,5256
33.254717,-60.827309,5264
32.254717,-62.827309,5368
BREAK
32.254717,-62.827309,5960
BREAK
32.254717,-62.827309,6434
BREAK
32.254717,-61.827309,6624
32.254717,-60.827309,6704
30.254717,-58.827309,6712
BREAK
29.254717,-57.827309,6800
31.254717,-57.827309,6824
32.254717,-56.827309,6832
33.254717,-56.827309,6840
32.254717,-56.827309,6872
30.254717,-53.827309,6880
29.254717,-53.827309,6888
BREAK
28.254717,-31.827309,7473
BREAK
28.254717,-31.827309,7696
BREAK
28.254717,-31.827309,7937
29.254717,-31.827309,7944
30.254717,-31.827309,7960
31.254717,-31.827309,8032
31.254717,-30.827309,8040
32.254717,-30.827309,8048
32.254717,-29.827309,8056
BREAK
31.254717,-27.827309,8249
32.254717,-27.827309,8272
BREAK
51.254717,-19.827309,8993
BREAK
51.254717,-19.827309,9281
51.254717,-18.827309,9328
52.254717,-18.827309,9360
51.254717,-18.827309,9376
BREAK
56.254717,-15.827309,9657
55.254717,-14.827309,9680
54.254717,-14.827309,9696
53.254717,-14.827309,9704
52.254717,-14.827309,9720
51.254717,-14.827309,9744
BREAK
49.254717,-14.827309,10097
50.254717,-14.827309,10224
BREAK
70.254717,-36.827309,10889
BREAK
70.254717,-36.827309,11217
BREAK
70.254717,-34.827309,11705
BREAK
70.254717,-34.827309,12049
70.254717,-35.827309,12104
70.254717,-38.827309,12112
70.254717,-39.827309,12128
70.254717,-40.827309,12136
70.254717,-41.827309,12144
70.254717,-40.827309,12152
69.254717,-40.827309,12160
69.254717,-41.827309,12168
68.254717,-41.827309,12176
68.254717,-40.827309,12192
BREAK
68.254717,-40.827309,12369
69.254717,-40.827309,12400
70.254717,-40.827309,12408
71.254717,-40.827309,12489
73.254717,-40.827309,12496
BREAK
73.254717,-35.827309,12673
BREAK
84.254717,-69.827309,13697
BREAK
82.254717,-70.827309,14105
BREAK
74.254717,-73.827309,14393
BREAK
78.254717,-74.827309,14881
BREAK
81.254717,-71.827309,15257
BREAK
82.254717,-71.827309,15513
83.254717,-71.827309,15521
83.254717,-69.827309,15585
83.254717,-68.827309,15601
83.254717,-66.827309,15609
BREAK
45.254717,-74.827309,16489
46.254717,-74.827309,16624
47.254717,-74.827309,16632
48.254717,-74.827309,16656
BREAK
48.254717,-76.827309,16913
48.254717,-77.827309,16968
48.254717,-78.827309,16976
47.254717,-78.827309,17024
47.254717,-77.827309,17049
BREAK
47.254717,-76.827309,17145
BREAK
49.254717,-75.827309,17385
50.254717,-75.827309,17392
51.254717,-75.827309,17408
51.254717,-74.827309,17456
51.254717,-73.827309,17488
50.254717,-73.827309,17601
49.254717,-73.827309,17609
BREAK
