START
30.967636,-34.335526,0
30.31961,-34.335526,85
29.671583,-34.335526,96
29.023557,-34.335526,119
29.023557,-34.983553,142
27.727504,-34.983553,153
27.727504,-36.279605,165
27.727504,-36.279605,176
27.727504,-36.927632,187
27.079478,-36.927632,202
27.079478,-38.223684,213
27.079478,-38.223684,224
26.431452,-38.871711,236
25.783425,-39.519737,248
25.783425,-40.167763,259
25.135399,-40.167763,271
25.135399,-40.815789,282
25.135399,-42.111842,293
25.135399,-42.759868,305
25.135399,-44.703947,316
25.135399,-46,327
25.135399,-47.296053,339
25.135399,-47.296053,350
25.135399,-48.592105,361
25.135399,-49.240132,373
25.135399,-49.240132,384
25.783425,-50.536184,395
25.783425,-51.184211,407
27.079478,-51.184211,418
27.079478,-52.480263,429
27.727504,-53.128289,441
28.375531,-53.776316,452
29.023557,-53.776316,464
30.31961,-55.072368,475
30.967636,-55.720395,487
31.615662,-56.368421,499
32.263688,-57.016447,510
33.559741,-57.016447,522
33.559741,-57.016447,533
34.207767,-57.016447,545
34.855794,-57.664474,556
35.50382,-57.664474,568
36.151846,-57.664474,579
37.447899,-57.664474,591
38.743952,-57.664474,602
40.040004,-57.664474,614
41.336057,-56.368421,625
41.984083,-55.720395,637
42.63211,-55.720395,649
43.928162,-55.072368,660
44.576188,-54.424342,672
45.224215,-53.128289,684
45.872241,-53.128289,696
46.520267,-51.832237,708
47.81632,-50.536184,719
49.112373,-49.240132,731
49.112373,-47.944079,744
51.056452,-46.648026,757
51.056452,-45.351974,769
51.056452,-44.703947,780
52.352504,-44.055921,793
52.352504,-42.759868,804
53.000531,-42.111842,816
53.648557,-40.815789,828
53.648557,-40.167763,840
54.296583,-39.519737,852
54.94461,-38.223684,863
54.94461,-37.575658,875
56.240662,-36.279605,887
56.888688,-36.279605,900
56.888688,-34.983553,912
58.184741,-34.335526,923
58.184741,-34.335526,935
58.832767,-33.6875,948
58.832767,-33.039474,959
59.480794,-33.039474,971
60.776846,-32.391447,983
61.424873,-32.391447,996
62.072899,-31.743421,1008
62.720925,-31.743421,1020
63.368952,-31.095395,1032
63.368952,-30.447368,1044
64.665004,-30.447368,1056
64.665004,-29.799342,1068
65.313031,-29.799342,1080
65.961057,-29.799342,1093
67.25711,-29.799342,1105
67.905136,-29.799342,1117
69.849215,-29.799342,1129
69.849215,-29.799342,1142
72.44132,-30.447368,1154
73.737373,-31.095395,1176
74.385399,-31.743421,1188
75.681452,-32.391447,1204
76.329478,-33.039474,1216
77.625531,-34.335526,1229
78.273557,-34.335526,1241
78.921583,-36.279605,1255
80.217636,-36.279605,1267
80.865662,-38.223684,1280
81.513688,-38.871711,1292
82.161715,-40.167763,1304
82.161715,-40.815789,1317
82.809741,-42.111842,1329
83.457767,-43.407895,1346
83.457767,-44.055921,1359
83.457767,-44.703947,1371
83.457767,-46.648026,1384
84.105794,-46.648026,1396
84.75382,-47.944079,1409
84.75382,-49.240132,1421
84.75382,-49.240132,1434
84.75382,-50.536184,1447
84.75382,-51.184211,1460
83.457767,-52.480263,1472
82.809741,-53.128289,1485
82.161715,-53.776316,1498
81.513688,-55.072368,1510
80.217636,-55.720395,1523
80.217636,-56.368421,1535
79.56961,-57.664474,1551
78.921583,-57.664474,1564
78.921583,-58.3125,1576
77.625531,-58.3125,1589
76.329478,-58.3125,1602
75.681452,-58.960526,1614
74.385399,-59.608553,1627
73.737373,-59.608553,1640
73.089346,-59.608553,1653
69.849215,-60.256579,1666
69.849215,-60.256579,1687
69.201188,-60.256579,1700
68.553162,-60.256579,1724
67.905136,-60.256579,1737
67.25711,-59.608553,1751
66.609083,-59.608553,1765
65.961057,-59.608553,1778
65.313031,-59.608553,1791
65.313031,-59.608553,1812
64.665004,-59.608553,1825
64.665004,-58.960526,1838
64.665004,-58.3125,1861
64.016978,-58.3125,1874
63.368952,-58.3125,2106
63.368952,-57.664474,2119
BREAK
40.040004,-27.855263,4073
39.391978,-27.855263,4272
38.743952,-27.855263,4288
38.095925,-27.855263,4314
37.447899,-27.855263,4354
37.447899,-27.855263,4380
36.799873,-27.855263,4409
36.799873,-28.503289,4456
36.151846,-28.503289,4487
35.50382,-28.503289,4512
35.50382,-29.151316,4523
35.50382,-29.151316,4553
34.855794,-29.799342,4579
34.207767,-29.799342,4607
34.207767,-29.799342,4642
33.559741,-29.799342,4654
33.559741,-29.799342,4665
33.559741,-30.447368,4683
32.911715,-30.447368,4694
32.911715,-31.095395,4705
32.263688,-31.095395,4717
31.615662,-31.095395,4729
31.615662,-31.743421,4752
31.615662,-31.743421,4789
30.967636,-31.743421,4801
30.967636,-32.391447,4828
30.31961,-32.391447,4853
30.31961,-32.391447,4880
29.671583,-32.391447,4891
29.023557,-32.391447,4903
29.023557,-33.039474,4914
29.023557,-33.6875,4958
29.023557,-34.335526,5003
28.375531,-34.335526,5046
27.727504,-34.335526,5058
27.727504,-34.335526,5070
27.727504,-34.983553,5081
27.727504,-35.631579,5094
BREAK
